name,release_date,price,positive,negative,app_id,min_owners,max_owners,hltb_single
Mori's Nightmare : Hide and seek,"Feb 9, 2021",2.99,38,18,1524230,20000,50000,
Ducky,"Feb 1, 2022",4.99,5,2,1737130,0,20000,
Blind Girl,"Jan 21, 2019",6.99,11,7,952680,0,20000,
KING HAJWALA,"Jul 29, 2021",6.99,6,4,1610020,0,20000,
Left Dex,"Sep 18, 2020",0.99,2,0,1387320,0,20000,
Lux Alliance,"Jun 8, 2017",9.99,45,12,595660,0,20000,
Slam Land,"Aug 7, 2018",7.99,1,0,814230,0,20000,
搜索·迷城掠影/The phantom of the city,"Dec 4, 2018",1.99,10,10,814210,0,20000,
"Please, Don't Touch Anything 3D","Dec 7, 2016",9.99,664,111,529590,100000,200000,2.0
Critical Annihilation,"Feb 12, 2016",5.99,181,24,339440,0,20000,
Mystery Trackers: Train to Hellswich Collector's Edition,"Sep 10, 2021",9.99,2,2,1754390,20000,50000,5.0
Miscreation: Evolve Your Creature!,"Nov 18, 2019",9.99,112,77,1160360,20000,50000,
Super Lumberjack,"May 2, 2019",0.99,4,2,1069540,0,20000,1.0
Dark Lord: Peacemaker,"Jul 26, 2021",10.99,33,1,1294380,0,20000,4.0
Yonder: The Cloud Catcher Chronicles,"Jul 17, 2017",24.99,2348,502,580200,100000,200000,10.0
Wishlair,"Jul 28, 2021",4.99,6,0,1665610,0,20000,
Beastmancer,"Oct 5, 2017",9.99,58,16,562250,0,20000,
Paintings Jigsaw Puzzles,"Feb 23, 2021",3.99,2,0,1543620,0,20000,
What Lies in the Multiverse,"Mar 4, 2022",14.99,190,4,1721170,0,20000,
Golf Cart Drive,"Apr 2, 2018",3.99,1,0,826550,0,20000,
Silver Child,"Oct 30, 2018",0.99,1,0,958360,0,20000,
36 Fragments of Midnight,"Aug 7, 2017",2.99,5,7,679930,0,20000,1.0
Shisensho Solitaire,"Oct 9, 2019",0.99,57,0,1161360,0,20000,
Wolfenstein: The New Order,"May 19, 2014",19.99,42568,4282,201810,2000000,5000000,11.0
THE E BALL,"Aug 31, 2018",0.99,15,3,915020,0,20000,6.0
Starexcess,"Nov 21, 2019",14.99,4,2,1163990,0,20000,
Steel Rain,"Dec 3, 2015",9.99,86,14,387240,20000,50000,
Abyssal Zone,"Jan 26, 2017",6.99,1,0,537380,0,20000,
归墟纪·寂夜  FINAL WORLD,"Jul 7, 2017",16.99,5,1,625690,0,20000,
Castle Agony,"Apr 6, 2018",6.99,14,2,827830,0,20000,3.0
"Rock, Ken, Bo","May 4, 2017",3.99,2,1,619480,0,20000,
duamo,"Aug 1, 2021",4.99,2,0,1690290,0,20000,
Alice in Wonderland - a jigsaw puzzle tale,"Nov 18, 2020",3.99,53,7,1446280,0,20000,1.0
SpaceExile,"Aug 3, 2018",4.99,19,4,905800,0,20000,
FORCED SHOWDOWN,"Mar 29, 2016",19.99,539,103,265000,50000,100000,13.0
Foodtruck Arena,"Jul 2, 2021",9.99,6,0,1182280,0,20000,
Fist Puncher,"Jun 21, 2013",9.99,204,72,238630,20000,50000,5.0
System Shock: Enhanced Edition,"Oct 22, 2015",9.99,1430,159,410710,200000,500000,13.0
Telefrag VR,"Jul 19, 2019",16.99,48,28,916100,0,20000,
Kate Kite,"May 7, 2021",0.99,1,0,1605120,0,20000,
Wolf Adventures,"Jul 30, 2021",2.69,19,0,1545570,0,20000,
Anniversary Collection Arcade Classics,"Apr 18, 2019",19.99,155,88,1018000,20000,50000,
Commando Jack,"Aug 22, 2014",7.99,277,273,299260,200000,500000,7.0
Shoemaker,"Oct 15, 2018",5.99,4,11,914070,0,20000,1.0
Security Hole,"Sep 28, 2016",9.99,131,10,503460,0,20000,
Taxi,"Oct 7, 2016",1.99,1,1,488080,20000,50000,
OCEAN CITY RACING,"Nov 14, 2014",1.99,242,449,311400,50000,100000,1.0
Occurrence at JCR Outpost,"Jul 18, 2016",4.99,3,4,468080,0,20000,
Umbrella Corps,"Jun 21, 2016",19.99,796,1940,390340,100000,200000,3.0
KINGDOM of the DEAD,"Feb 10, 2022",14.99,134,28,1547380,50000,100000,
Zorya: The Celestial Sisters ™,"Feb 17, 2022",0.0,25,8,1332150,0,20000,
Invisibox,"Oct 18, 2017",0.99,53,5,620940,20000,50000,2.0
Laser Attraction,"Mar 17, 2021",9.99,41,0,1511140,0,20000,
Sophie's Cubes,"Apr 8, 2020",2.99,2,0,1271840,0,20000,
Seven Kingdoms 2 HD,"Feb 4, 2015",9.99,250,61,338800,20000,50000,
Zombie Murder Hell Arrives,"Mar 16, 2018",2.99,9,8,810720,0,20000,
Weaverse,"Sep 3, 2019",0.0,4,3,906750,0,20000,
Aircraft War,"Jun 14, 2019",1.99,6,0,1094630,0,20000,
Rejoinder,"Mar 23, 2022",4.99,2,2,1824070,0,20000,
Scribble Plus,"Dec 27, 2018",4.99,4,1,993890,0,20000,
Arizona Rose and the Pirates' Riddles,"Oct 19, 2016",9.99,11,2,537760,0,20000,
Oil Wars,"Mar 21, 2020",0.0,19,8,1208830,0,20000,
RAW FOOTAGE,"Aug 15, 2018",0.0,42,24,812090,0,20000,
Sonic Forces,"Nov 7, 2017",39.99,3761,2306,637100,200000,500000,4.0
Dairy Princess,"Nov 29, 2019",6.99,69,6,1168430,0,20000,
The Chronicles of Jonah and the Whale,"Jan 8, 2019",4.99,15,5,1004500,0,20000,9.0
Viking Brothers 2,"Apr 30, 2018",6.99,27,4,836540,0,20000,4.0
Citadel: Forged with Fire,"Nov 1, 2019",39.99,3862,1773,487120,200000,500000,
Turing Complete,"Oct 2, 2021",19.99,748,46,1444480,20000,50000,
All To Race,"Jul 11, 2022",2.99,9,2,1775770,0,20000,
INFLUXIS,"Sep 1, 2020",0.0,58,24,1393830,0,20000,
T. B. P.,"Feb 11, 2021",24.99,11,4,1533300,0,20000,
Street Striker,"Aug 19, 2021",0.99,14,9,1628940,0,20000,
Apollo 11 VR HD: First Steps,"Jul 25, 2019",0.0,7,11,1115660,0,20000,1.0
Flipped On,"Jan 10, 2018",0.99,12,2,769910,0,20000,
Drift Horizon Online,"Mar 23, 2017",0.49,266,282,491280,50000,100000,
Tale of Fallen Dragons,"Feb 6, 2017",9.99,420,56,570980,20000,50000,
Black Rose,"Mar 15, 2016",0.0,725,175,453890,100000,200000,1.0
Sexy Breakout,"May 6, 2019",2.99,27,5,1048270,0,20000,
Drive Megapolis,"Aug 24, 2016",0.0,115,175,514970,200000,500000,1.0
Kill Tiger,"Mar 1, 2019",6.99,1,0,1000980,0,20000,
Coast team,"May 24, 2019",0.99,1,6,1083410,0,20000,
VR Maze,"Oct 9, 2020",9.99,1,2,1414290,0,20000,
SPACE DVRTS,"Jun 22, 2017",1.99,0,1,519550,0,20000,
Fancy the Frog,"Jul 2, 2021",0.49,28,5,1643280,0,20000,
Mysterious warrior,"Sep 2, 2021",10.99,12,3,1729150,0,20000,
FATE,"Dec 12, 2013",7.99,2531,144,246840,200000,500000,9.0
JUMP UP,"Dec 21, 2018",4.99,5,3,951160,0,20000,
Groundless,"Sep 6, 2018",4.99,2,1,916780,0,20000,
Seek Girl V,"Aug 28, 2020",1.99,612,252,1393410,20000,50000,1.0
Russian Prison Tattoo Simulator,"Apr 15, 2022",1.99,5,1,1526680,0,20000,
Big Thinkers 1st Grade,"Aug 18, 2015",6.99,51,6,376770,0,20000,1.0
Dino Galaxy Tennis,"Mar 19, 2021",9.99,22,0,1454080,0,20000,
Ollie-Oop,"Nov 16, 2021",12.99,9,0,895760,0,20000,
Space Demon Combat Tactics III,"Jan 13, 2022",0.99,2,0,1857870,0,20000,
Banana Town,"Oct 6, 2017",4.99,20,14,722540,0,20000,
L-Way,"Jul 26, 2018",1.99,7,3,894750,0,20000,
Alienautics,"Jan 5, 2020",14.99,6,3,602270,0,20000,
NEO: Commanders,"Jul 9, 2021",4.99,2,6,1443450,0,20000,40.0
Delila's Gift,"May 22, 2017",0.0,16,3,538110,0,20000,
C. Kane,"Jan 25, 2016",0.0,35,4,385030,100000,200000,2.0
Beyond Shattered Isles,"Nov 12, 2019",0.0,25,11,1119620,20000,50000,
Protect the Earth,"Sep 20, 2021",0.99,2,0,1635150,0,20000,
Bug Battle,"Dec 8, 2017",2.99,2,2,752000,0,20000,
Warriors: Rise to Glory,"Jan 20, 2022",19.99,705,164,582330,20000,50000,
Nautical Life,"Apr 6, 2018",3.99,26,10,817200,0,20000,
Android Helipad,"Sep 27, 2019",3.99,1,1,1124310,0,20000,
Path Of Wuxia,"Apr 30, 2020",34.99,22347,5652,1189630,500000,1000000,
Kolumno,"Nov 15, 2018",1.99,19,13,970710,0,20000,1.0
STRIDE,"Jun 10, 2022",19.99,1640,266,1292040,200000,500000,5.0
Airport Madness 3D: Volume 2,"Nov 28, 2017",19.99,121,29,748610,20000,50000,17.0
WRC 9 FIA World Rally Championship,"Sep 16, 2021",29.99,212,61,1267540,0,20000,
Firelight Fantasy: Resistance,"Jul 11, 2021",5.99,51,10,1558490,0,20000,
Vesper: Zero Light Edition,"Jul 30, 2021",7.99,61,8,1187840,0,20000,3.0
Phantasmat: Crucible Peak Collector's Edition,"Oct 19, 2016",9.99,8,3,533080,0,20000,
Lost City of Vampires,"Feb 22, 2019",0.0,23,7,993810,0,20000,
Kilta,"Jul 10, 2022",12.99,39,14,1401560,0,20000,
破东荒 - Chaos Of East,"Aug 8, 2018",5.99,46,37,859200,0,20000,
Endless Soul Light Solitaire,"Oct 12, 2021",5.99,2,0,1689060,0,20000,
Ben 10,"Nov 15, 2017",24.99,192,61,703180,0,20000,2.0
The Seven Districts of Sin: The Tail Makes the Fox - Episode 1,"Feb 8, 2018",9.99,7,1,782190,0,20000,2.0
Dumb Little Creatures,"May 21, 2019",6.99,2,1,918450,0,20000,
Alien Prop Hunt,"Feb 2, 2022",4.99,3,2,1812580,50000,100000,
Purrfect Apawcalypse: Patches' Infurno,"May 13, 2021",6.99,116,1,1599470,0,20000,1.0
MXGP 2019 - The Official Motocross Videogame,"Aug 27, 2019",29.99,865,90,1018160,20000,50000,
Wolves Team,"Sep 12, 2019",24.99,2,2,1145580,0,20000,
Our Past,"Sep 15, 2020",4.99,11,4,1376300,0,20000,
Pixamal Zoo,"Oct 30, 2019",14.99,10,0,1139680,0,20000,
Monsterland,"Dec 14, 2015",1.99,34,2,406920,0,20000,
Lucid Dream Adventure,"Oct 8, 2018",5.99,163,35,773090,0,20000,4.0
The World After,"May 5, 2021",11.99,38,12,1557700,20000,50000,1.0
Deck Adventurers - Origins,"May 14, 2021",6.99,18,0,1522470,0,20000,
Not Without You,"Aug 14, 2018",1.99,2,0,854950,0,20000,
1000 days to escape,"Jul 25, 2019",4.99,272,57,1103100,50000,100000,4.0
Hell To Raze,"Aug 11, 2020",0.0,11,4,1254950,0,20000,
Pronty,"Nov 18, 2021",17.99,467,21,1286280,0,20000,7.0
ASSAULT SHELL,"Mar 19, 2021",9.99,15,0,1432970,0,20000,
Saving Sunrise,"Dec 29, 2021",1.99,1,2,1815190,0,20000,
Ghostbusters™,"Jul 12, 2016",0.0,20,23,425310,0,20000,1.0
Noel the Mortal Fate S1-7,"May 15, 2018",14.99,1645,76,850000,50000,100000,12.0
PUT ANNA,"Aug 9, 2018",0.99,56,6,897760,0,20000,
Monsters In The Shadows,"May 3, 2022",1.99,2,0,1949700,0,20000,
8BitBoy™,"May 5, 2014",6.99,1405,511,296910,200000,500000,4.0
Math+Sticks - Coffee Break Club,"Nov 14, 2021",1.99,34,2,1799160,0,20000,
Heroes of the Three Kingdoms 7,"Nov 12, 2020",6.99,1690,355,1437880,200000,500000,
Rider's World: I Want To Ride!,"Jul 31, 2020",5.99,1,2,1320510,0,20000,
Maze 4D,"Dec 13, 2018",1.99,4,0,980600,0,20000,
Pestis,"May 10, 2018",24.99,67,14,853480,0,20000,
Hats Are Not Allowed,"Apr 21, 2022",6.99,22,0,1701670,20000,50000,
POPGOES Arcade,"Jul 1, 2022",4.99,472,7,1986840,0,20000,
The Penguin IQ Test,"Jan 5, 2021",0.99,54,1,1504220,0,20000,
The Guild Gold Edition,"Sep 9, 2014",9.99,313,113,39520,100000,200000,67.0
Fatal Gem VR(The First Match-3 VR Game),"Nov 23, 2016",2.99,5,8,546030,0,20000,
Alpha Command,"Aug 14, 2020",0.99,1,0,1008430,0,20000,
Baptize Billy,"Apr 17, 2018",0.99,3,1,786950,0,20000,
Winged Sakura: Endless Dream,"Oct 6, 2017",9.99,16,7,339250,0,20000,
"Angel and Devil,ninja,sushi,tempura,panda and the statue of liberty","Sep 14, 2018",1.99,5,1,923080,0,20000,
Indigo 7,"Jul 26, 2021",14.99,3,1,1669030,0,20000,
Liquid Sunshine,"Jul 20, 2020",7.99,2,1,877300,50000,100000,
Liberte,"Feb 15, 2022",11.99,50,14,1590160,0,20000,
Snakebird Primer,"Feb 20, 2019",7.99,139,12,1014140,0,20000,
Valkyrius Prime,"Aug 8, 2016",7.99,10,0,493670,0,20000,
Brutality club,"Dec 11, 2020",7.99,1,2,1478630,0,20000,
CROSSNIQ+,"Oct 3, 2019",7.99,66,6,1128180,0,20000,1.0
Fruit Attacks VR,"Mar 14, 2018",14.99,12,0,739950,0,20000,
Graviton,"Sep 16, 2019",1.99,5,0,1140520,0,20000,1.0
NewCity,"Jun 12, 2020",9.99,308,76,1067860,0,20000,
[Chilla's Art] The Caregiver | 終焉介護,"Apr 2, 2021",4.99,199,44,1503670,20000,50000,1.0
Death Becomes You - Mystery Visual Novel,"Nov 9, 2021",8.99,17,2,1444190,0,20000,
Ladder Box,"Apr 6, 2021",2.99,1,1,1444390,0,20000,
Bloons Monkey City,"Apr 10, 2020",0.0,3506,325,1252780,200000,500000,
Downward Spiral: Prologue,"Mar 30, 2017",1.99,106,14,574940,0,20000,1.0
I Love Finding Critters,"Apr 11, 2022",6.99,8,0,1895640,0,20000,
The Cows Are Watching,"Dec 8, 2016",3.99,22,7,563130,0,20000,
Wizards: Wand of Epicosity,"Aug 3, 2020",7.99,11,1,772750,0,20000,
Alpha Zoo,"Nov 29, 2021",4.99,6,0,1807640,0,20000,
The Caribbean Sail,"Sep 19, 2017",14.99,372,21,657690,20000,50000,10.0
PUZZLE: ANIMALS,"Feb 12, 2019",0.99,24,6,1023570,0,20000,
POWERTRIP,"Sep 8, 2021",0.99,1,1,1734330,0,20000,
Desert Law,"Mar 25, 2015",0.59,34,30,356280,20000,50000,
VOID,"Oct 31, 2017",10.99,25,7,716330,0,20000,
Wolflord - Werewolf Online,"Aug 31, 2019",4.99,145,22,657730,100000,200000,
Square Journey,"Jun 1, 2022",0.99,13,0,1997550,0,20000,
Kittens of Fear,"Dec 25, 2020",0.0,1,2,1439340,0,20000,
visser,"Jan 17, 2020",2.99,6,3,1163300,0,20000,
Avalon Legends Solitaire 2,"Oct 4, 2016",9.99,44,6,512260,20000,50000,13.0
Bunhouse,"Oct 19, 2021",19.99,319,16,1617430,0,20000,
Bhavacakra Grace,"Feb 27, 2019",0.0,3,3,1024330,0,20000,
Chook & Sosig: Walk the Plank,"Jun 17, 2019",9.99,78,14,899470,0,20000,2.0
Ocean's Crabellum,"Oct 24, 2017",4.99,3,0,726330,0,20000,
Gift from the Gods,"Jun 20, 2022",1.99,2,0,2019710,0,20000,
Monads II,"Jan 7, 2022",14.99,3,1,1386340,0,20000,
Slaveblade,"Sep 2, 2019",0.0,4,12,1141640,0,20000,
Satan's Castle,"Mar 8, 2018",0.99,3,1,805720,0,20000,
The Stalin Subway,"Sep 19, 2014",3.99,319,218,311140,200000,500000,7.0
Parkour Polygon,"Sep 21, 2018",2.99,2,1,930650,0,20000,
Lilycle Rainbow Stage!!!,"Mar 15, 2019",24.99,102,6,978870,0,20000,
Balrum,"Feb 29, 2016",14.99,402,114,424250,0,20000,30.0
Fallen girl - Black rose and the fire of desire,"May 28, 2021",14.99,765,293,1546010,50000,100000,
DUMB Infernal,"Jan 25, 2020",0.0,17,8,1208370,0,20000,1.0
Becoming a Dandelion Spore,"Mar 31, 2019",2.99,2,2,1048410,0,20000,
Zeko,"Aug 7, 2020",1.99,2,0,1357200,0,20000,
Secret Saga: Xamadeon Stone,"Feb 28, 2019",6.99,53,15,972760,0,20000,
Dungeon Manager ZV,"Oct 16, 2015",9.99,48,24,402300,0,20000,
dancing chair,"Feb 16, 2020",0.0,55,9,1235790,0,20000,
Wild world,"Apr 25, 2021",0.99,6,7,1598710,20000,50000,
Florence,"Feb 13, 2020",5.99,6945,479,1102130,200000,500000,1.0
Little Hats,"Sep 30, 2021",17.99,12,3,1487800,0,20000,
HALF DEAD 3,"Aug 20, 2021",4.99,213,82,1520380,0,20000,
The Fantasy World of Mahjong Princess: General Version,"Jul 3, 2022",9.99,2,0,2003730,0,20000,
Synced Warriors,"Jan 17, 2018",1.99,1,0,764390,20000,50000,
Myriavora,"Jul 5, 2021",12.99,6,0,1537980,0,20000,
SHADOW STEP,"Apr 27, 2021",6.99,1,3,1603360,0,20000,
栄冠は君に レジェンドパック,"Jan 8, 2015",34.99,4,1,338100,0,20000,
Dark Sun Pictures' Dark Sun - The Space Shooter,"Jan 25, 2019",0.99,1,1,1003850,0,20000,
The Eyes of Ara,"Jul 19, 2016",14.99,496,89,454250,50000,100000,8.0
Ink Plane,"Sep 16, 2018",0.99,43,10,922150,0,20000,
The Light Empire,"Dec 2, 2015",5.99,1,10,416220,0,20000,
Kimmy,"Apr 18, 2017",9.99,51,9,600660,0,20000,1.0
Singularity Shooter,"Dec 24, 2018",0.99,1,0,936470,0,20000,
Found Horror Game 11.exe,"Aug 16, 2018",3.99,40,14,727720,0,20000,
Hero of Light VR: Episode 1,"Nov 13, 2017",0.0,10,4,696510,0,20000,
Quible Sphere,"Jul 13, 2018",1.99,9,0,840380,0,20000,
Jad,"Feb 17, 2021",9.99,25,1,1447060,0,20000,
PUZZLE: BIRDS,"Jan 10, 2019",0.99,13,5,1006720,0,20000,1.0
Nova Genetics,"Mar 26, 2021",14.99,5,4,1473070,0,20000,
soko loco,"Jan 17, 2020",2.99,5,1,1135200,0,20000,
POPPIN' DONUTS,"Sep 17, 2020",0.0,5,0,1414220,0,20000,
Detours,"Feb 10, 2021",5.99,6,0,1427300,0,20000,1.0
Reignfall,"Dec 10, 2018",0.49,308,37,935930,20000,50000,
Scrap Garden,"May 6, 2016",9.99,802,257,465760,200000,500000,2.0
SPECIAL FORCE VR: INFINITY WAR,"Aug 8, 2019",5.99,35,20,1049130,0,20000,8.0
Santa's Story of Christmas,"Nov 30, 2018",9.99,18,1,920770,0,20000,
Song of Farca: Prologue,"Feb 24, 2021",0.0,119,15,1493020,20000,50000,1.0
Stabby Cats,"May 20, 2020",0.0,16,9,1278100,0,20000,
Gears Tactics,"Apr 28, 2020",39.99,4298,1321,1184050,100000,200000,23.0
The Sealed Ampoule,"Mar 4, 2021",19.99,40,9,1396980,0,20000,
TRIPILL,"Feb 26, 2021",3.99,1,0,1434750,0,20000,
Dimension Hunter VR,"Sep 25, 2017",0.99,80,19,501350,0,20000,
Moonstrider,"Sep 30, 2015",11.99,17,0,398250,0,20000,
Bounty Below,"Oct 14, 2021",0.0,89,18,697900,50000,100000,
Castle Clamber,"Apr 12, 2018",2.99,5,2,770050,0,20000,
Buried: An Interactive Story,"Jan 22, 2016",2.99,140,7,434370,0,20000,2.0
Home Creator,"Jul 9, 2021",0.99,1,11,1551990,0,20000,
Chronicles of Lurra,"Oct 21, 2018",0.0,7,7,952510,0,20000,
Coffee Pot Terrarium,"Jun 1, 2016",4.99,3,5,444020,0,20000,
Honey Villa,"Oct 28, 2021",4.99,4,11,1778560,0,20000,
Magician's Gambit,"Sep 1, 2017",8.99,10,0,649120,0,20000,
Mike the Cat,"Aug 17, 2021",0.54,7,0,1713470,0,20000,
Mysterious Night (The First Night),"Nov 13, 2021",2.99,2,1,1801450,0,20000,
Happy Halloween,"Mar 13, 2021",0.49,18,10,1559500,0,20000,
Oh...Sir! The Hollywood Roast,"May 31, 2017",0.79,277,43,575330,0,20000,1.0
Tower Ascent,"Sep 7, 2017",2.99,1,3,560340,0,20000,
Dark Nebula VR,"Oct 10, 2018",7.99,0,4,929610,0,20000,
Aerial Guardian,"Jul 23, 2018",0.0,19,59,885730,20000,50000,
I Am Bread,"Apr 9, 2015",12.99,4359,1247,327890,500000,1000000,2.0
A Mazeing Tower Defense,"Aug 29, 2017",1.99,5,11,683080,0,20000,
Infernax,"Feb 14, 2022",19.99,814,66,374190,20000,50000,6.0
MIRADOR,"May 25, 2022",1.99,4,2,1991780,0,20000,
The Dishwasher: Vampire Smile,"May 12, 2017",9.99,898,55,268990,50000,100000,4.0
Tower Defense Sudden Attack,"Mar 26, 2018",0.99,2,21,821910,0,20000,
Boston Nursing Home,"Sep 16, 2020",4.99,6,10,1411170,0,20000,
Fieldrunners 2,"Jan 10, 2013",9.99,376,65,215710,100000,200000,8.0
Takorita Meets Fries,"Sep 30, 2020",3.49,25,3,1394700,20000,50000,
Fragments,"Jan 20, 2021",2.99,22,4,1479940,20000,50000,
Hentai NetWalk,"Apr 15, 2019",0.99,37,11,1002960,0,20000,
Sudden Strike 2 Gold,"May 22, 2017",5.99,192,36,612520,50000,100000,
Puzzle Dungeon,"Jul 1, 2020",2.99,1,0,1284200,0,20000,
Einherjar,"Mar 15, 2022",2.99,1,0,1846390,0,20000,
Magical Brickout,"Oct 17, 2016",7.99,23,7,384940,0,20000,
PixARK,"May 31, 2019",39.99,7191,2840,593600,200000,500000,1.0
Stellar 2D,"Jul 30, 2015",1.99,379,587,391070,500000,1000000,
AimGoGoGo,"Aug 22, 2021",4.99,10,0,1705020,0,20000,
Oracle: Threads of Fate,"Mar 30, 2018",0.0,11,7,802960,0,20000,
Tomorrow,"Feb 8, 2017",0.0,17,11,405480,0,20000,
Codename Ghost Hunt,"Sep 2, 2018",4.99,1,3,844030,0,20000,
Door Kickers 2: Task Force North,"Nov 3, 2020",24.99,5483,173,1239080,200000,500000,
Bellatia,"May 6, 2020",3.99,15,23,614450,0,20000,
Minigolf Adventure,"May 13, 2022",4.99,3,1,1830640,0,20000,
Critadel,"Oct 12, 2021",19.99,146,25,808010,0,20000,
Project Glitch,"Jan 23, 2018",0.99,4,4,765950,0,20000,
Sigma Theory: Global Cold War,"Nov 21, 2019",17.99,926,284,716640,50000,100000,5.0
Devil Inside Us: Roots of Evil,"Oct 27, 2021",14.99,52,0,1543520,0,20000,
Orogenesis,"Oct 16, 2018",2.99,32,7,936740,0,20000,
Mars Odyssey,"Sep 8, 2016",9.99,36,11,465150,0,20000,1.0
Mosquitoes and zombies,"Apr 29, 2020",1.99,8,1,1286160,0,20000,
迷宫：消灭机器人,"Jul 31, 2020",0.99,1,1,1345830,50000,100000,
Zombie Alert,"Jan 2, 2021",4.99,2,6,1496710,0,20000,
Detective Hunt - Crownston City PD,"May 22, 2016",4.99,14,9,464240,0,20000,3.0
孙悟空大战机器金刚 / Sun Wukong VS Robot,"Jan 20, 2019",2.99,78,6,1008830,0,20000,
The Plant,"Jul 23, 2018",0.0,30,5,889320,0,20000,
Volume,"Aug 18, 2015",19.99,508,158,365770,50000,100000,7.0
Moonchild,"Apr 22, 2016",4.99,107,27,332410,20000,50000,14.0
bayala - the game,"Oct 24, 2019",9.99,8,1,945810,0,20000,
Marbleous Blocks,"Jan 27, 2021",6.99,5,2,1335700,0,20000,
Flight of the Paladin,"Oct 23, 2015",1.99,194,183,405610,100000,200000,1.0
The book of commands : Lost Symbol,"Jun 16, 2016",9.99,3,1,488500,0,20000,
HITMAN™ 2,"Nov 13, 2018",0.0,61972,5945,863550,5000000,10000000,10.0
NOBUNAGA'S AMBITION: Tenshouki with Power Up Kit HD Version,"Nov 11, 2015",54.99,27,22,370730,20000,50000,50.0
Little Dragons Café,"Nov 15, 2018",59.99,56,40,915710,0,20000,34.0
Mad Crown,"Sep 27, 2018",9.99,118,29,689700,0,20000,
Court of Ashes,"Oct 10, 2019",0.0,25,3,1098720,0,20000,
Strawberry Chocolate: Miner 8AD 4SS,"Aug 27, 2021",7.99,2,0,1300860,0,20000,
Sproggiwood,"Oct 24, 2014",14.99,445,101,311720,50000,100000,8.0
Block'hood,"May 10, 2017",14.99,908,320,416210,100000,200000,3.0
Dirty Fighter 2,"Jul 7, 2017",3.99,3,2,662660,0,20000,
Shores Unknown,"Feb 17, 2021",19.99,81,20,899460,0,20000,1.0
Sons of Triskelion,"Apr 11, 2017",3.99,9,12,592060,0,20000,
"Spy Fox in ""Dry Cereal""","Apr 17, 2014",6.99,403,18,283980,50000,100000,2.0
STEINS;GATE: Linear Bounded Phenogram,"Feb 19, 2019",0.0,489,11,930910,0,20000,18.0
HAM-MASTER,"Nov 8, 2019",0.79,16,0,1179460,0,20000,
Frame Of Reference,"Aug 15, 2019",4.99,2,0,1040150,0,20000,
Alder's Blood: Prologue,"Feb 12, 2020",0.0,98,29,1227260,50000,100000,18.0
Sword of the Stars: The Pit 2,"Oct 22, 2021",14.99,30,3,1698630,0,20000,
Endhall,"Dec 4, 2018",2.99,101,16,838990,50000,100000,
End of this World,"Nov 12, 2021",9.99,11,8,1798420,50000,100000,
KUMO The Little Robot,"Dec 2, 2019",0.99,5,3,1196190,0,20000,
Posibility,"Dec 12, 2019",4.99,0,1,1189120,0,20000,
Squirrel Sphere,"Jun 29, 2018",4.99,18,4,776790,0,20000,2.0
Bicyclism EP,"Nov 14, 2016",7.99,15,9,507030,0,20000,
BloodRayne Betrayal (Legacy),"Apr 30, 2014",0.0,525,339,281220,50000,100000,4.0
Stardust Galaxy Warriors: Stellar Climax,"Nov 10, 2015",9.99,194,9,389650,50000,100000,1.0
Putin Orcs Defender,"Jul 15, 2022",2.99,3,0,2005070,0,20000,
This Is the Police,"Aug 2, 2016",14.99,7761,1594,443810,500000,1000000,18.0
Next Hero,"Mar 16, 2018",9.99,29,19,756490,0,20000,
Tokyo School Life,"Feb 12, 2015",14.99,624,42,320760,20000,50000,4.0
Ashes of Oahu,"Aug 29, 2019",19.99,32,19,671600,0,20000,
Slave Ghost,"Nov 29, 2018",0.99,6,3,982180,0,20000,
Engineer Arena,"Aug 14, 2019",1.99,1,0,1118950,0,20000,
Grand Attrition,"Sep 28, 2021",4.99,3,2,1326760,0,20000,
煉獄紅葉 MOMIJI FROM PURGATORY,"Jun 22, 2021",3.99,5,0,1647240,0,20000,
At Home Alone II,"Aug 9, 2019",1.99,167,18,1120360,20000,50000,
Onigiri,"Mar 28, 2019",0.0,601,241,290470,100000,200000,
Door Kickers,"Oct 20, 2014",19.99,8635,490,248610,500000,1000000,5.0
Tisnart Shapes,"Mar 26, 2018",1.99,4,2,820500,0,20000,
Modern Combat Versus,"Dec 19, 2017",0.0,4356,2339,723780,1000000,2000000,
Succubus x Saint,"Mar 28, 2022",14.99,47,17,1078370,0,20000,
Mission Ring Possible,"Apr 2, 2020",4.99,2,0,1012640,0,20000,
Azlan: Rise of the Burlpups,"Dec 22, 2020",7.99,5,4,1429530,0,20000,
Zork Anthology,"Apr 18, 2017",5.99,57,3,570580,0,20000,
Club Life,"Apr 13, 2016",5.19,102,24,404180,20000,50000,2.0
Easy Shooter,"Jul 19, 2020",0.99,22,19,1153930,0,20000,
Secrets of Magic 4: Potion Master,"Dec 22, 2020",9.99,6,1,1467060,0,20000,
Project ONe プロジェクト・ワン ～ハロルドはつらいよ～,"May 22, 2019",1.99,1,0,1080090,20000,50000,55.0
Undead Darlings ~no cure for love~,"Sep 28, 2020",29.99,16,1,1294970,0,20000,
Retro three kingdoms : Special edition,"Apr 11, 2022",4.99,7,8,1915460,0,20000,
Gunslingers & Zombies,"Oct 28, 2021",5.99,16,5,1059740,0,20000,
Dawn of the Monsters,"Mar 15, 2022",29.99,60,5,1642170,0,20000,7.0
Cold Wind,"Jan 8, 2021",0.99,6,9,1507760,0,20000,
